review_id,product_id,user_id,rating,review_text,helpful_votes,verified_purchase,review_date
R0006053,P00261,U001806,4,"Really good product, minor packaging issue.",110,True,2024-12-12
R0006054,P00229,U001248,5,"Fantastic product, exactly as described.",72,True,2019-09-21
R0006055,P00185,U001697,2,Would not buy this again.,181,False,2019-12-01
R0006056,P00395,U001629,4,Very happy with the purchase overall.,248,True,2019-05-10
R0006057,P00193,U000986,5,"Fantastic product, exactly as described.",179,True,2021-05-08
R0006058,P00064,U001446,5,Best purchase I've made in years.,87,True,2019-12-14
R0006059,P00003,U000538,3,Decent product but nothing spectacular.,19,True,2023-04-05
R0006060,P00391,U000533,4,Very happy with the purchase overall.,179,True,2025-01-28
R0006061,P00431,U001713,3,Decent product but nothing spectacular.,24,True,2024-06-11
R0006062,P00146,U000439,5,Exceeded all my expectations. Would buy again.,208,True,2020-06-13
R0006063,P00451,U001136,4,Very happy with the purchase overall.,71,True,2020-02-12
R0006064,P00012,U001364,5,Perfect quality and fast shipping.,122,True,2020-09-06
R0006065,P00029,U001701,5,"Fantastic product, exactly as described.",5,True,2020-09-05
R0006066,P00304,U001550,5,Perfect quality and fast shipping.,240,True,2023-01-15
R0006067,P00214,U000145,5,Exceeded all my expectations. Would buy again.,179,True,2023-05-28
R0006068,P00223,U000243,3,Average quality. Does the job.,218,True,2022-05-26
R0006069,P00477,U001732,2,Had issues with the product on arrival.,187,True,2019-03-12
R0006070,P00354,U000284,2,Not what I expected. Quality is lacking.,196,True,2022-11-06
R0006071,P00334,U001431,2,Customer service was unhelpful.,12,False,2023-09-19
R0006072,P00255,U000534,5,Perfect quality and fast shipping.,145,True,2024-08-11
R0006073,P00296,U000142,3,"Works fine, instructions could be clearer.",195,False,2022-08-06
R0006074,P00231,U000903,4,Very happy with the purchase overall.,97,True,2019-01-13
R0006075,P00118,U001736,4,"High quality, just as expected.",3,True,2020-10-15
R0006076,P00482,U001557,3,Average quality. Does the job.,23,True,2024-10-14
R0006077,P00092,U000580,5,Best purchase I've made in years.,208,False,2021-12-17
R0006078,P00285,U000302,4,"Really good product, minor packaging issue.",116,True,2024-06-11
R0006079,P00181,U001557,5,"Fantastic product, exactly as described.",67,True,2024-06-14
R0006080,P00232,U001210,1,Very disappointing. Does not match description.,28,False,2024-11-13
R0006081,P00011,U001822,5,Exceeded all my expectations. Would buy again.,174,True,2022-02-08
R0006082,P00012,U000682,5,Perfect quality and fast shipping.,71,True,2022-06-04
R0006083,P00271,U000124,4,"Works great, delivery was slightly delayed.",170,True,2022-02-10
R0006084,P00259,U000367,5,Best purchase I've made in years.,106,True,2022-09-21
R0006085,P00414,U000336,5,Exceeded all my expectations. Would buy again.,145,True,2019-10-29
R0006086,P00057,U000451,5,Absolutely love this product! Highly recommend.,156,True,2020-03-29
R0006087,P00030,U000610,5,"Fantastic product, exactly as described.",208,True,2019-06-05
R0006088,P00074,U000016,5,Best purchase I've made in years.,233,True,2021-11-23
R0006089,P00162,U001467,5,Best purchase I've made in years.,17,True,2022-01-22
R0006090,P00022,U001542,5,Exceeded all my expectations. Would buy again.,60,True,2020-12-17
R0006091,P00234,U000882,5,Absolutely love this product! Highly recommend.,25,False,2020-08-28
R0006092,P00440,U001272,4,"Really good product, minor packaging issue.",208,False,2024-04-11
R0006093,P00342,U000865,4,Very happy with the purchase overall.,120,False,2022-04-16
R0006094,P00275,U001546,5,Absolutely love this product! Highly recommend.,4,False,2020-09-18
R0006095,P00152,U001061,5,Absolutely love this product! Highly recommend.,203,True,2019-09-20
R0006096,P00090,U000770,5,Absolutely love this product! Highly recommend.,164,True,2024-03-17
R0006097,P00384,U001004,3,Neither great nor terrible. Fair price.,235,True,2020-02-29
R0006098,P00114,U001760,4,"Really good product, minor packaging issue.",148,True,2023-04-13
R0006099,P00247,U001001,5,Exceeded all my expectations. Would buy again.,218,True,2020-05-17
R0006100,P00305,U000947,4,Very happy with the purchase overall.,156,True,2021-05-22
R0006101,P00367,U000090,5,Absolutely love this product! Highly recommend.,177,True,2024-12-11
R0006102,P00335,U001636,3,Decent product but nothing spectacular.,49,False,2025-02-27
R0006103,P00338,U001806,1,Very disappointing. Does not match description.,123,False,2023-02-11
R0006104,P00499,U000338,5,Best purchase I've made in years.,86,True,2022-07-20
R0006105,P00106,U000083,3,Neither great nor terrible. Fair price.,63,False,2024-08-13
R0006106,P00185,U000707,5,Perfect quality and fast shipping.,244,False,2020-11-09
R0006107,P00431,U001694,4,"Good value for money, will recommend.",4,True,2021-12-04
R0006108,P00358,U001276,4,"Works great, delivery was slightly delayed.",173,False,2022-04-02
R0006109,P00080,U000731,1,Worst product I've ever bought.,164,False,2019-11-19
R0006110,P00464,U001033,5,Exceeded all my expectations. Would buy again.,62,True,2020-12-24
R0006111,P00168,U001529,2,Would not buy this again.,250,True,2020-01-03
R0006112,P00018,U000010,1,"Terrible quality, stopped working in a week.",213,False,2019-05-02
R0006113,P00196,U000564,2,Not what I expected. Quality is lacking.,163,True,2023-01-30
R0006114,P00013,U000662,1,Worst product I've ever bought.,217,True,2024-05-28
R0006115,P00017,U001753,5,Absolutely love this product! Highly recommend.,136,False,2020-02-14
R0006116,P00241,U000899,2,Not what I expected. Quality is lacking.,101,True,2025-02-25
R0006117,P00466,U000758,4,"Really good product, minor packaging issue.",214,True,2022-02-26
R0006118,P00299,U000191,5,"Fantastic product, exactly as described.",169,False,2019-05-24
R0006119,P00069,U001210,4,"Works great, delivery was slightly delayed.",182,False,2020-11-15
R0006120,P00208,U001363,4,"Good value for money, will recommend.",135,True,2022-06-12
R0006121,P00391,U001401,4,"Good value for money, will recommend.",17,False,2024-10-22
R0006122,P00253,U000257,5,Absolutely love this product! Highly recommend.,224,True,2022-01-01
R0006123,P00395,U001807,4,Very happy with the purchase overall.,219,True,2020-10-07
R0006124,P00331,U000412,3,Neither great nor terrible. Fair price.,51,True,2019-03-10
R0006125,P00268,U001401,5,Exceeded all my expectations. Would buy again.,191,True,2020-08-07
R0006126,P00341,U001831,3,"Works fine, instructions could be clearer.",18,True,2022-12-31
R0006127,P00405,U001728,5,Perfect quality and fast shipping.,133,False,2024-02-04
R0006128,P00158,U001986,1,Returning immediately. Not as advertised.,41,True,2021-01-12
R0006129,P00266,U000849,5,"Fantastic product, exactly as described.",1,True,2021-04-05
R0006130,P00037,U001889,2,Had issues with the product on arrival.,104,True,2022-09-24
R0006131,P00129,U001493,1,"Terrible quality, stopped working in a week.",212,True,2019-02-11
R0006132,P00456,U001513,5,Perfect quality and fast shipping.,203,True,2020-09-22
R0006133,P00206,U000950,4,"Good value for money, will recommend.",208,False,2019-02-26
R0006134,P00288,U000166,4,Very happy with the purchase overall.,77,True,2024-09-29
R0006135,P00301,U001860,1,Complete waste of money. Arrived broken.,138,True,2020-06-23
R0006136,P00091,U001204,5,"Fantastic product, exactly as described.",148,True,2019-04-23
R0006137,P00366,U000619,5,Exceeded all my expectations. Would buy again.,92,True,2024-02-05
R0006138,P00288,U001406,5,"Fantastic product, exactly as described.",46,True,2019-12-21
R0006139,P00350,U000613,3,"It's okay, expected a bit more.",216,True,2020-12-07
R0006140,P00500,U000634,4,"Works great, delivery was slightly delayed.",227,True,2021-07-21
R0006141,P00435,U000990,2,Had issues with the product on arrival.,232,True,2024-09-14
R0006142,P00117,U001130,4,"Good value for money, will recommend.",210,False,2021-12-13
R0006143,P00374,U000220,5,Absolutely love this product! Highly recommend.,32,True,2024-01-15
R0006144,P00007,U000051,4,"Really good product, minor packaging issue.",52,False,2022-09-07
R0006145,P00146,U001926,4,Very happy with the purchase overall.,157,True,2022-06-24
R0006146,P00004,U000509,3,Neither great nor terrible. Fair price.,85,True,2024-06-25
R0006147,P00444,U001560,5,Best purchase I've made in years.,129,True,2021-01-17
R0006148,P00343,U000363,5,Exceeded all my expectations. Would buy again.,20,True,2024-11-09
R0006149,P00423,U000654,2,Would not buy this again.,147,True,2023-03-04
R0006150,P00130,U000369,5,Absolutely love this product! Highly recommend.,55,True,2020-03-27
R0006151,P00294,U001240,2,Would not buy this again.,190,False,2024-07-17
R0006152,P00368,U000213,4,"High quality, just as expected.",3,False,2023-01-24
R0006153,P00185,U000837,5,"Fantastic product, exactly as described.",249,False,2025-02-26
R0006154,P00469,U000822,5,Perfect quality and fast shipping.,120,True,2022-04-18
R0006155,P00312,U000168,5,"Fantastic product, exactly as described.",216,True,2020-01-12
R0006156,P00004,U001658,5,Exceeded all my expectations. Would buy again.,67,True,2020-01-28
R0006157,P00454,U000615,3,Average quality. Does the job.,69,True,2020-03-16
R0006158,P00412,U001626,5,Absolutely love this product! Highly recommend.,167,True,2023-04-15
R0006159,P00126,U000504,4,"Good value for money, will recommend.",31,True,2021-04-22
R0006160,P00054,U000803,1,Worst product I've ever bought.,30,True,2019-03-08
R0006161,P00049,U000129,5,Absolutely love this product! Highly recommend.,206,True,2022-05-01
R0006162,P00244,U000100,3,Decent product but nothing spectacular.,216,True,2019-03-14
R0006163,P00372,U000022,5,Exceeded all my expectations. Would buy again.,55,False,2020-11-29
R0006164,P00416,U000545,5,Best purchase I've made in years.,199,True,2024-10-28
R0006165,P00476,U001585,5,Best purchase I've made in years.,56,False,2021-11-26
R0006166,P00370,U000130,5,Absolutely love this product! Highly recommend.,89,True,2022-12-14
R0006167,P00450,U001679,4,Very happy with the purchase overall.,127,False,2023-05-28
R0006168,P00327,U000776,4,"Good value for money, will recommend.",86,True,2019-03-23
R0006169,P00353,U000646,5,"Fantastic product, exactly as described.",74,True,2022-05-10
R0006170,P00320,U001199,2,Had issues with the product on arrival.,84,False,2024-07-09
R0006171,P00370,U000458,4,"High quality, just as expected.",23,True,2020-12-28
R0006172,P00435,U000563,2,Disappointed with the build quality.,157,True,2019-07-23
R0006173,P00395,U000911,3,"Works fine, instructions could be clearer.",16,True,2021-06-24
R0006174,P00460,U001884,3,Average quality. Does the job.,110,True,2022-08-08
R0006175,P00064,U001774,5,Best purchase I've made in years.,135,True,2023-11-05
R0006176,P00127,U000686,2,Had issues with the product on arrival.,208,True,2024-05-23
R0006177,P00212,U000314,4,"High quality, just as expected.",117,False,2023-03-14
R0006178,P00410,U001667,4,"Really good product, minor packaging issue.",131,True,2023-06-23
R0006179,P00268,U000885,4,"Really good product, minor packaging issue.",39,True,2022-12-18
R0006180,P00395,U001435,5,Absolutely love this product! Highly recommend.,42,True,2024-10-27
R0006181,P00100,U000995,5,Absolutely love this product! Highly recommend.,240,True,2019-09-15
R0006182,P00228,U001302,4,"Really good product, minor packaging issue.",151,True,2024-09-12
R0006183,P00019,U000399,3,Neither great nor terrible. Fair price.,162,True,2021-11-24
R0006184,P00288,U000674,5,Best purchase I've made in years.,160,True,2022-09-17
R0006185,P00181,U001915,2,Would not buy this again.,45,True,2021-06-30
R0006186,P00342,U000374,4,"Works great, delivery was slightly delayed.",54,True,2025-02-20
R0006187,P00438,U001598,4,"Good value for money, will recommend.",103,True,2023-09-23
R0006188,P00062,U000638,3,Decent product but nothing spectacular.,16,True,2022-09-02
R0006189,P00474,U000380,5,Best purchase I've made in years.,42,True,2021-07-29
R0006190,P00039,U001005,5,Best purchase I've made in years.,26,True,2024-04-06
R0006191,P00393,U001540,4,"Really good product, minor packaging issue.",223,False,2021-02-24
R0006192,P00261,U000669,4,"Good value for money, will recommend.",143,True,2020-12-04
R0006193,P00474,U000424,5,Exceeded all my expectations. Would buy again.,75,True,2020-08-07
R0006194,P00009,U001789,4,"Good value for money, will recommend.",73,True,2022-02-26
R0006195,P00157,U000007,5,Best purchase I've made in years.,30,True,2019-12-25
R0006196,P00110,U000073,2,Not what I expected. Quality is lacking.,69,False,2022-09-29
R0006197,P00310,U001629,2,Disappointed with the build quality.,33,True,2022-09-16
R0006198,P00151,U001453,5,Exceeded all my expectations. Would buy again.,174,True,2021-03-04
R0006199,P00476,U001555,4,"Good value for money, will recommend.",28,False,2021-02-22
R0006200,P00283,U000893,3,"It's okay, expected a bit more.",71,True,2025-02-10
R0006201,P00172,U000168,3,"It's okay, expected a bit more.",121,True,2020-02-18
R0006202,P00214,U000398,3,"It's okay, expected a bit more.",70,True,2022-12-27
R0006203,P00230,U000584,4,"Works great, delivery was slightly delayed.",33,False,2023-08-20
R0006204,P00021,U001736,2,Disappointed with the build quality.,89,True,2019-07-03
R0006205,P00414,U000820,5,"Fantastic product, exactly as described.",163,False,2022-07-28
R0006206,P00286,U001946,3,"It's okay, expected a bit more.",0,True,2024-01-30
R0006207,P00253,U001184,5,"Fantastic product, exactly as described.",97,True,2021-02-03
R0006208,P00158,U001584,5,Best purchase I've made in years.,18,False,2024-07-11
R0006209,P00302,U001213,2,Had issues with the product on arrival.,224,True,2023-05-04
R0006210,P00456,U001056,5,"Fantastic product, exactly as described.",117,True,2025-02-08
R0006211,P00350,U001849,3,"It's okay, expected a bit more.",53,True,2023-06-17
R0006212,P00449,U001948,5,Absolutely love this product! Highly recommend.,99,False,2024-03-31
R0006213,P00044,U000387,5,"Fantastic product, exactly as described.",187,True,2021-06-15
R0006214,P00026,U001238,5,Best purchase I've made in years.,54,True,2021-01-16
R0006215,P00379,U001459,2,Not what I expected. Quality is lacking.,77,True,2024-07-23
R0006216,P00173,U001220,5,Perfect quality and fast shipping.,87,True,2024-11-04
R0006217,P00262,U000573,5,Perfect quality and fast shipping.,249,True,2019-04-10
R0006218,P00001,U001861,4,"Really good product, minor packaging issue.",173,True,2023-03-29
R0006219,P00029,U000976,3,Average quality. Does the job.,51,False,2022-06-01
R0006220,P00357,U001310,3,Average quality. Does the job.,204,False,2020-01-19
R0006221,P00169,U001640,5,Absolutely love this product! Highly recommend.,224,False,2019-10-06
R0006222,P00117,U001143,5,Best purchase I've made in years.,236,False,2023-04-10
R0006223,P00389,U000162,4,"Really good product, minor packaging issue.",91,True,2024-01-26
R0006224,P00101,U000853,2,Not what I expected. Quality is lacking.,2,False,2022-08-26
R0006225,P00467,U001424,4,"Good value for money, will recommend.",174,True,2020-11-30
R0006226,P00322,U000630,3,Average quality. Does the job.,103,True,2019-11-28
R0006227,P00149,U000712,5,Best purchase I've made in years.,65,True,2019-03-23
R0006228,P00391,U001091,5,Perfect quality and fast shipping.,66,True,2019-05-23
R0006229,P00327,U001146,5,Best purchase I've made in years.,42,True,2024-06-27
R0006230,P00046,U001856,3,"It's okay, expected a bit more.",98,True,2020-12-18
R0006231,P00337,U000744,3,"Works fine, instructions could be clearer.",103,False,2021-01-06
R0006232,P00254,U000346,4,Very happy with the purchase overall.,140,False,2023-11-11
R0006233,P00234,U001924,4,Very happy with the purchase overall.,224,False,2024-01-27
R0006234,P00133,U001939,4,"High quality, just as expected.",91,True,2020-10-04
R0006235,P00490,U000355,3,Average quality. Does the job.,16,True,2022-10-14
R0006236,P00013,U000016,3,"Works fine, instructions could be clearer.",56,False,2022-12-23
R0006237,P00354,U000828,4,"Really good product, minor packaging issue.",171,True,2019-09-09
R0006238,P00402,U000681,3,"It's okay, expected a bit more.",53,True,2020-09-03
R0006239,P00326,U000951,5,Perfect quality and fast shipping.,147,False,2022-01-29
R0006240,P00351,U000305,5,"Fantastic product, exactly as described.",214,True,2021-06-09
R0006241,P00229,U001572,3,Neither great nor terrible. Fair price.,33,False,2023-04-24
R0006242,P00015,U001876,4,Very happy with the purchase overall.,210,False,2021-03-23
R0006243,P00293,U000334,4,"High quality, just as expected.",87,True,2021-07-07
R0006244,P00009,U001727,4,"High quality, just as expected.",96,False,2023-09-15
R0006245,P00279,U000458,3,Neither great nor terrible. Fair price.,27,False,2021-07-03
R0006246,P00480,U001699,3,Decent product but nothing spectacular.,10,True,2022-07-10
R0006247,P00459,U001151,4,"Good value for money, will recommend.",21,False,2025-01-23
R0006248,P00206,U001255,4,"High quality, just as expected.",60,True,2019-03-16
R0006249,P00375,U000720,4,"High quality, just as expected.",114,True,2019-02-03
R0006250,P00260,U001039,2,Customer service was unhelpful.,17,True,2019-01-06
R0006251,P00037,U001552,5,Best purchase I've made in years.,152,False,2021-03-15
R0006252,P00151,U001518,1,Very disappointing. Does not match description.,10,False,2019-12-21
R0006253,P00190,U001685,5,Absolutely love this product! Highly recommend.,163,True,2019-10-13
R0006254,P00178,U001462,5,"Fantastic product, exactly as described.",116,True,2021-01-17
R0006255,P00245,U001978,1,Returning immediately. Not as advertised.,38,True,2023-04-04
R0006256,P00284,U001239,5,Best purchase I've made in years.,236,True,2020-08-01
R0006257,P00453,U000718,5,Best purchase I've made in years.,175,True,2020-12-29
R0006258,P00139,U000933,4,"Good value for money, will recommend.",52,True,2022-12-30
R0006259,P00008,U001384,2,Would not buy this again.,205,True,2020-02-20
R0006260,P00381,U001438,4,"Works great, delivery was slightly delayed.",153,False,2020-08-08
R0006261,P00202,U001319,3,Neither great nor terrible. Fair price.,62,True,2021-07-27
R0006262,P00262,U001330,1,Worst product I've ever bought.,98,True,2020-08-31
R0006263,P00491,U000121,5,"Fantastic product, exactly as described.",139,False,2019-02-07
R0006264,P00160,U000901,5,Absolutely love this product! Highly recommend.,131,False,2022-06-02
R0006265,P00183,U000444,1,Very disappointing. Does not match description.,83,True,2022-01-22
R0006266,P00138,U000369,3,Average quality. Does the job.,201,False,2020-06-04
R0006267,P00164,U001223,4,"Really good product, minor packaging issue.",122,False,2022-12-12
R0006268,P00412,U000464,4,"Works great, delivery was slightly delayed.",217,True,2023-06-13
R0006269,P00384,U001596,1,Worst product I've ever bought.,161,True,2023-03-26
R0006270,P00062,U000381,5,Absolutely love this product! Highly recommend.,202,False,2021-06-18
R0006271,P00154,U001246,4,Very happy with the purchase overall.,226,True,2020-02-13
R0006272,P00244,U001339,3,Decent product but nothing spectacular.,13,True,2022-10-27
R0006273,P00457,U000751,5,Absolutely love this product! Highly recommend.,154,False,2022-03-04
R0006274,P00112,U001081,4,"Works great, delivery was slightly delayed.",80,False,2023-07-25
R0006275,P00284,U000841,4,"Really good product, minor packaging issue.",18,True,2019-06-17
R0006276,P00149,U000668,5,Absolutely love this product! Highly recommend.,33,True,2022-07-02
R0006277,P00007,U001946,3,Neither great nor terrible. Fair price.,134,False,2024-05-18
R0006278,P00370,U001998,4,"High quality, just as expected.",132,True,2024-07-30
R0006279,P00037,U000243,5,Absolutely love this product! Highly recommend.,12,True,2020-05-02
R0006280,P00314,U000276,1,Worst product I've ever bought.,33,False,2021-01-21
R0006281,P00006,U001861,4,"Works great, delivery was slightly delayed.",11,False,2021-04-05
R0006282,P00302,U000623,2,Customer service was unhelpful.,206,True,2019-04-25
R0006283,P00420,U001690,4,"Works great, delivery was slightly delayed.",222,False,2024-12-10
R0006284,P00002,U001258,3,Average quality. Does the job.,69,True,2023-09-15
R0006285,P00100,U001012,5,"Fantastic product, exactly as described.",51,True,2020-04-15
R0006286,P00209,U000348,5,Best purchase I've made in years.,123,True,2022-12-18
R0006287,P00321,U000610,4,"Good value for money, will recommend.",42,False,2023-01-06
R0006288,P00255,U000243,4,Very happy with the purchase overall.,65,False,2023-06-08
R0006289,P00387,U001033,4,"Works great, delivery was slightly delayed.",139,False,2021-06-09
R0006290,P00485,U000208,3,Average quality. Does the job.,78,True,2021-05-06
R0006291,P00155,U000740,3,Decent product but nothing spectacular.,56,True,2020-12-12
R0006292,P00300,U000022,4,"High quality, just as expected.",68,False,2023-10-22
R0006293,P00121,U000929,4,"Works great, delivery was slightly delayed.",116,True,2024-07-29
R0006294,P00235,U001831,4,"Good value for money, will recommend.",44,True,2022-08-13
R0006295,P00029,U001822,5,Perfect quality and fast shipping.,229,True,2020-01-08
R0006296,P00453,U001721,5,"Fantastic product, exactly as described.",11,True,2021-04-01
R0006297,P00222,U001824,4,"Works great, delivery was slightly delayed.",158,True,2021-09-21
R0006298,P00143,U001039,5,Exceeded all my expectations. Would buy again.,101,False,2021-03-13
R0006299,P00179,U001525,5,Perfect quality and fast shipping.,211,True,2022-08-28
R0006300,P00448,U001610,5,Exceeded all my expectations. Would buy again.,128,True,2019-08-26
R0006301,P00172,U001338,5,Best purchase I've made in years.,112,True,2023-07-23
R0006302,P00286,U000889,3,Average quality. Does the job.,148,True,2023-02-20
R0006303,P00097,U001983,5,Best purchase I've made in years.,98,False,2020-12-27
R0006304,P00431,U001142,4,"Works great, delivery was slightly delayed.",207,True,2022-04-22
R0006305,P00072,U000165,3,"It's okay, expected a bit more.",158,False,2022-11-21
R0006306,P00181,U000462,3,Decent product but nothing spectacular.,126,True,2022-07-06
R0006307,P00245,U001844,4,"Really good product, minor packaging issue.",109,True,2023-07-23
R0006308,P00215,U000632,5,Exceeded all my expectations. Would buy again.,94,False,2024-05-17
R0006309,P00176,U001436,4,"Really good product, minor packaging issue.",40,True,2019-07-19
R0006310,P00148,U001276,5,Perfect quality and fast shipping.,128,False,2019-12-21
R0006311,P00384,U000427,4,"Really good product, minor packaging issue.",73,False,2020-05-16
R0006312,P00413,U000656,4,Very happy with the purchase overall.,8,True,2019-11-26
R0006313,P00473,U000117,3,Neither great nor terrible. Fair price.,38,True,2022-08-21
R0006314,P00007,U000311,5,Best purchase I've made in years.,16,True,2025-02-24
R0006315,P00132,U000741,5,Exceeded all my expectations. Would buy again.,234,True,2024-12-02
R0006316,P00243,U000585,5,Best purchase I've made in years.,0,True,2019-04-28
R0006317,P00325,U001157,4,"Good value for money, will recommend.",183,False,2024-05-28
R0006318,P00196,U000524,4,"Really good product, minor packaging issue.",80,True,2021-09-22
R0006319,P00014,U001610,2,Customer service was unhelpful.,3,False,2023-09-14
R0006320,P00358,U001994,5,Absolutely love this product! Highly recommend.,186,True,2023-08-26
R0006321,P00396,U001888,4,"Works great, delivery was slightly delayed.",135,False,2023-08-04
R0006322,P00201,U000287,5,Absolutely love this product! Highly recommend.,142,False,2020-04-23
R0006323,P00069,U000354,4,"Works great, delivery was slightly delayed.",150,True,2022-05-03
R0006324,P00360,U001052,4,"Good value for money, will recommend.",208,True,2022-09-28
R0006325,P00482,U001504,4,"High quality, just as expected.",107,False,2020-04-15
R0006326,P00296,U000825,3,Average quality. Does the job.,20,True,2024-04-01
R0006327,P00416,U000219,4,"Really good product, minor packaging issue.",173,True,2020-04-18
R0006328,P00325,U000235,5,Exceeded all my expectations. Would buy again.,135,True,2023-08-23
R0006329,P00493,U001636,3,"Works fine, instructions could be clearer.",129,True,2021-01-16
R0006330,P00086,U000889,3,Average quality. Does the job.,156,True,2024-05-29
R0006331,P00036,U000599,5,Absolutely love this product! Highly recommend.,160,False,2022-02-11
R0006332,P00137,U001045,4,"High quality, just as expected.",181,True,2023-05-25
R0006333,P00136,U001743,2,Disappointed with the build quality.,5,False,2021-04-19
R0006334,P00333,U000555,5,"Fantastic product, exactly as described.",113,False,2023-02-10
R0006335,P00009,U000229,4,"Works great, delivery was slightly delayed.",18,True,2020-03-18
R0006336,P00149,U000621,5,Exceeded all my expectations. Would buy again.,47,True,2024-03-18
R0006337,P00318,U001812,2,Customer service was unhelpful.,113,True,2022-08-16
R0006338,P00173,U000793,5,"Fantastic product, exactly as described.",93,True,2019-08-27
R0006339,P00225,U001560,5,Absolutely love this product! Highly recommend.,233,True,2020-10-09
R0006340,P00312,U001255,3,Average quality. Does the job.,82,True,2022-01-15
R0006341,P00432,U000380,5,Best purchase I've made in years.,120,True,2020-03-17
R0006342,P00274,U000765,3,"Works fine, instructions could be clearer.",183,True,2019-10-28
R0006343,P00148,U001727,3,"Works fine, instructions could be clearer.",68,True,2020-09-18
R0006344,P00410,U000328,5,Absolutely love this product! Highly recommend.,6,True,2023-05-30
R0006345,P00158,U001768,4,"Really good product, minor packaging issue.",130,True,2023-03-31
R0006346,P00497,U000285,5,Best purchase I've made in years.,167,False,2019-06-20
R0006347,P00440,U000644,4,"Works great, delivery was slightly delayed.",96,False,2019-08-29
R0006348,P00354,U001971,5,Absolutely love this product! Highly recommend.,210,True,2022-09-25
R0006349,P00485,U000988,4,Very happy with the purchase overall.,143,False,2021-12-24
R0006350,P00152,U001465,1,Complete waste of money. Arrived broken.,227,True,2022-10-30
R0006351,P00269,U001684,4,Very happy with the purchase overall.,121,True,2022-03-26
R0006352,P00468,U000599,5,Exceeded all my expectations. Would buy again.,177,False,2022-06-14
R0006353,P00393,U001179,1,Worst product I've ever bought.,31,True,2021-10-30
R0006354,P00366,U001775,5,"Fantastic product, exactly as described.",140,True,2020-11-12
R0006355,P00234,U000838,3,"Works fine, instructions could be clearer.",234,False,2020-10-22
R0006356,P00254,U000781,5,Exceeded all my expectations. Would buy again.,107,True,2024-09-22
R0006357,P00436,U001609,5,Best purchase I've made in years.,249,True,2023-02-03
R0006358,P00460,U001628,5,"Fantastic product, exactly as described.",222,True,2020-05-19
R0006359,P00170,U001139,4,"Works great, delivery was slightly delayed.",31,True,2020-04-06
R0006360,P00011,U000210,4,Very happy with the purchase overall.,13,True,2024-05-09
R0006361,P00228,U000965,3,"It's okay, expected a bit more.",10,True,2019-08-11
R0006362,P00438,U001061,1,Complete waste of money. Arrived broken.,195,True,2024-12-20
R0006363,P00274,U001925,4,Very happy with the purchase overall.,193,True,2019-06-03
R0006364,P00089,U001634,5,Best purchase I've made in years.,35,False,2023-07-26
R0006365,P00008,U000480,4,"Really good product, minor packaging issue.",12,True,2020-05-27
R0006366,P00139,U001506,5,Exceeded all my expectations. Would buy again.,139,True,2020-10-07
R0006367,P00260,U000991,4,"Good value for money, will recommend.",75,True,2022-02-01
R0006368,P00002,U000567,5,Exceeded all my expectations. Would buy again.,118,False,2020-10-09
R0006369,P00482,U000894,5,"Fantastic product, exactly as described.",117,True,2022-03-27
R0006370,P00296,U001629,5,Exceeded all my expectations. Would buy again.,89,False,2020-07-19
R0006371,P00068,U001800,1,Returning immediately. Not as advertised.,208,True,2023-08-24
R0006372,P00182,U001747,1,Very disappointing. Does not match description.,20,True,2019-09-06
R0006373,P00274,U000511,5,Perfect quality and fast shipping.,129,True,2021-09-15
R0006374,P00297,U000305,5,"Fantastic product, exactly as described.",22,False,2021-02-27
R0006375,P00198,U001170,5,Absolutely love this product! Highly recommend.,72,False,2022-05-09
R0006376,P00469,U000157,3,"It's okay, expected a bit more.",81,False,2020-06-15
R0006377,P00335,U000262,2,Not what I expected. Quality is lacking.,145,True,2024-06-16
R0006378,P00271,U000388,4,"Good value for money, will recommend.",124,True,2020-03-15
R0006379,P00043,U000935,2,Customer service was unhelpful.,248,True,2021-07-30
R0006380,P00209,U001051,5,Absolutely love this product! Highly recommend.,195,True,2022-05-03
R0006381,P00086,U001119,3,Average quality. Does the job.,11,True,2021-04-05
R0006382,P00371,U000942,5,Absolutely love this product! Highly recommend.,148,True,2022-09-15
R0006383,P00316,U000032,2,Not what I expected. Quality is lacking.,203,True,2022-08-01
R0006384,P00235,U000201,4,"High quality, just as expected.",47,True,2022-06-20
R0006385,P00326,U000023,4,"Works great, delivery was slightly delayed.",72,True,2023-03-30
R0006386,P00086,U000491,4,"Really good product, minor packaging issue.",208,False,2022-05-19
R0006387,P00021,U000194,4,"Works great, delivery was slightly delayed.",61,True,2019-08-05
R0006388,P00149,U000342,4,Very happy with the purchase overall.,6,True,2020-04-09
R0006389,P00074,U000289,5,Best purchase I've made in years.,209,True,2024-11-10
R0006390,P00232,U000645,5,Absolutely love this product! Highly recommend.,151,True,2022-03-20
R0006391,P00265,U000643,5,"Fantastic product, exactly as described.",194,True,2023-03-03
R0006392,P00290,U001019,1,Very disappointing. Does not match description.,53,False,2019-10-10
R0006393,P00262,U000620,3,"It's okay, expected a bit more.",53,True,2023-12-21
R0006394,P00302,U001833,3,Neither great nor terrible. Fair price.,157,False,2022-04-27
R0006395,P00151,U000597,5,Exceeded all my expectations. Would buy again.,182,True,2023-12-28
R0006396,P00298,U000331,2,Had issues with the product on arrival.,3,False,2022-12-01
R0006397,P00089,U000385,4,Very happy with the purchase overall.,111,True,2019-06-12
R0006398,P00104,U000671,5,Best purchase I've made in years.,74,True,2023-01-02
